listing_id,branch_id,agent_address,agent_postcode,short_description,property_id,property_type,address,price_min,price_max,latitude,longitude,lad20cd,lad20nm,tagged_description
48961907,"[""68897""]","[""257 Lavender Hill, Battersea,, London""]","[""SW11 1JD""]","A bright and spacious one bedroom furnished flat, centrally located, finished to an excellent standard.",29966837,Flat,"[""Northcote Road, London SW11""]",381,381,51.453754,-0.164061,E09000032,Wandsworth,"[('A', 'O'), ('bright', 'O'), ('and', 'O'), ('spacious', 'O'), ('one', 'O'), ('bedroom', 'O'), ('furnished', 'O'), ('flat,', 'O'), ('centrally', 'O'), ('located,', 'O'), ('finished', 'O'), ('to', 'O'), ('an', 'O'), ('excellent', 'O'), ('standard.', 'O')]"
45006821,"[""36972""]","[""20 Claremont Road, Surbiton""]","[""KT6 4QU""]","<p class=""top"">An apartment like no other, this ground floor home is incredibly spacious. With three double bedrooms, ample storage and a large reception room, you and your family will have plenty of room to live comfortably.</p><h3 class=""listing-desc-header top""><strong>Directions</strong></h3><p class=""top"">Grove Road is a highly desired road in the heart of Surbiton, with the River Thames at one end and the vibrant and trendy Maple Road at the other end.</p><p class=""top"">You may download, store and use the material for your own personal use and research. You may not republish, retransmit, redistribute or otherwise make the material available to any party or make the same available on any website, online service or bulletin board of your own or of any other party or make the same available in hard copy or in any other media without the website owner's express prior written consent. The website owner's copyright must remain on all reproductions of material taken from this website.</p>",11799332,Flat,"[""Grove Road, Surbiton KT6""]",283,323,51.396084,-0.305348,E09000021,Kingston upon Thames,"[('<p', 'O'), ('class=""top"">An', 'O'), ('apartment', 'O'), ('like', 'O'), ('no', 'O'), ('other,', 'O'), ('this', 'O'), ('ground', 'O'), ('floor', 'O'), ('home', 'O'), ('is', 'O'), ('incredibly', 'O'), ('spacious.', 'O'), ('With', 'O'), ('three', 'O'), ('double', 'O'), ('bedrooms,', 'O'), ('ample', 'O'), ('storage', 'O'), ('and', 'O'), ('a', 'O'), ('large', 'O'), ('reception', 'O'), ('room,', 'O'), ('you', 'O'), ('and', 'O'), ('your', 'O'), ('family', 'O'), ('will', 'O'), ('have', 'O'), ('plenty', 'O'), ('of', 'O'), ('room', 'O'), ('to', 'O'), ('live', 'O'), ('comfortably.</p><h3', 'O'), ('class=""listing-desc-header', 'O'), ('top""><strong>Directions</strong></h3><p', 'O'), ('class=""top"">Grove', 'B-LOC'), ('Road', 'O'), ('is', 'O'), ('a', 'O'), ('highly', 'O'), ('desired', 'O'), ('road', 'O'), ('in', 'O'), ('the', 'O'), ('heart', 'O'), ('of', 'O'), ('Surbiton,', 'B-LOC'), ('with', 'O'), ('the', 'O'), ('River', 'O'), ('Thames', 'O'), ('at', 'O'), ('one', 'O'), ('end', 'O'), ('and', 'O'), ('the', 'O'), ('vibrant', 'O'), ('and', 'O'), ('trendy', 'O'), ('Maple', 'B-LOC'), ('Road', 'O'), ('at', 'O'), ('the', 'O'), ('other', 'O'), ('end.</p><p', 'O'), ('class=""top"">You', 'O'), ('may', 'O'), ('download,', 'O'), ('store', 'O'), ('and', 'O'), ('use', 'O'), ('the', 'O'), ('material', 'O'), ('for', 'O'), ('your', 'O'), ('own', 'O'), ('personal', 'O'), ('use', 'O'), ('and', 'O'), ('research.', 'O'), ('You', 'O'), ('may', 'O'), ('not', 'O'), ('republish,', 'O'), ('retransmit,', 'O'), ('redistribute', 'O'), ('or', 'O'), ('otherwise', 'O'), ('make', 'O'), ('the', 'O'), ('material', 'O'), ('available', 'O'), ('to', 'O'), ('any', 'O'), ('party', 'O'), ('or', 'O'), ('make', 'O'), ('the', 'O'), ('same', 'O'), ('available', 'O'), ('on', 'O'), ('any', 'O'), ('website,', 'O'), ('online', 'O'), ('service', 'O'), ('or', 'O'), ('bulletin', 'O'), ('board', 'O'), ('of', 'O'), ('your', 'O'), ('own', 'O'), ('or', 'O'), ('of', 'O'), ('any', 'O'), ('other', 'O'), ('party', 'O'), ('or', 'O'), ('make', 'O'), ('the', 'O'), ('same', 'O'), ('available', 'O'), ('in', 'O'), ('hard', 'O'), ('copy', 'O'), ('or', 'O'), ('in', 'O'), ('any', 'O'), ('other', 'O'), ('media', 'O'), ('without', 'O'), ('the', 'O'), ('website', 'O'), (""owner's"", 'O'), ('express', 'O'), ('prior', 'O'), ('written', 'O'), ('consent.', 'O'), ('The', 'O'), ('website', 'O'), (""owner's"", 'O'), ('copyright', 'O'), ('must', 'O'), ('remain', 'O'), ('on', 'O'), ('all', 'O'), ('reproductions', 'O'), ('of', 'O'), ('material', 'O'), ('taken', 'O'), ('from', 'O'), ('this', 'O'), ('website.</p>', 'O')]"
47287714,"[""16988""]","[""54 Pembroke Road, Kensington""]","[""W8 6NX""]","<p class=""top"">A luxury and spacious apartment with accommodation comprising three large double bedrooms, two bathrooms and a lot of storage, master bedroom benefiting from an en suite shower room. Wooden floors throughout the flat and fully furnished to high standards. The reception room is massive, with plenty of space for dining and has access to a good sized south facing balcony. The kitchen is separate with room for breakfast table and has high quality integrated appliances. The apartment also benefits from 24 hours porter, lift, gym and secure underground parking.  Warren House is conveniently located just off Kensington High Street and is close to the Tesco superstore which is open 24 hours. The apartment is close to three tube stations including Earls Court (District and Piccadilly lines), Kensington Olympia (District and London Overground) and Kensington High Street (District and Circle lines). Furthermore, it offers easy access to the A4.</p>",25184956,Flat,"[""Warren House, Beckford Close, Kensington W14""]",1000,1000,51.494102,-0.202705,E09000020,Kensington and Chelsea,"[('<p', 'O'), ('class=""top"">A', 'O'), ('luxury', 'O'), ('and', 'O'), ('spacious', 'O'), ('apartment', 'O'), ('with', 'O'), ('accommodation', 'O'), ('comprising', 'O'), ('three', 'O'), ('large', 'O'), ('double', 'O'), ('bedrooms,', 'O'), ('two', 'O'), ('bathrooms', 'O'), ('and', 'O'), ('a', 'O'), ('lot', 'O'), ('of', 'O'), ('storage,', 'O'), ('master', 'O'), ('bedroom', 'O'), ('benefiting', 'O'), ('from', 'O'), ('an', 'O'), ('en', 'O'), ('suite', 'O'), ('shower', 'O'), ('room.', 'O'), ('Wooden', 'O'), ('floors', 'O'), ('throughout', 'O'), ('the', 'O'), ('flat', 'O'), ('and', 'O'), ('fully', 'O'), ('furnished', 'O'), ('to', 'O'), ('high', 'O'), ('standards.', 'O'), ('The', 'O'), ('reception', 'O'), ('room', 'O'), ('is', 'O'), ('massive,', 'O'), ('with', 'O'), ('plenty', 'O'), ('of', 'O'), ('space', 'O'), ('for', 'O'), ('dining', 'O'), ('and', 'O'), ('has', 'O'), ('access', 'O'), ('to', 'O'), ('a', 'O'), ('good', 'O'), ('sized', 'O'), ('south', 'O'), ('facing', 'O'), ('balcony.', 'O'), ('The', 'O'), ('kitchen', 'O'), ('is', 'O'), ('separate', 'O'), ('with', 'O'), ('room', 'O'), ('for', 'O'), ('breakfast', 'O'), ('table', 'O'), ('and', 'O'), ('has', 'O'), ('high', 'O'), ('quality', 'O'), ('integrated', 'O'), ('appliances.', 'O'), ('The', 'O'), ('apartment', 'O'), ('also', 'O'), ('benefits', 'O'), ('from', 'O'), ('24', 'O'), ('hours', 'O'), ('porter,', 'O'), ('lift,', 'O'), ('gym', 'O'), ('and', 'O'), ('secure', 'O'), ('underground', 'O'), ('parking.', 'O'), ('Warren', 'O'), ('House', 'O'), ('is', 'O'), ('conveniently', 'O'), ('located', 'O'), ('just', 'O'), ('off', 'O'), ('Kensington', 'B-LOC'), ('High', 'O'), ('Street', 'O'), ('and', 'O'), ('is', 'O'), ('close', 'O'), ('to', 'O'), ('the', 'O'), ('Tesco', 'O'), ('superstore', 'O'), ('which', 'O'), ('is', 'O'), ('open', 'O'), ('24', 'O'), ('hours.', 'O'), ('The', 'O'), ('apartment', 'O'), ('is', 'O'), ('close', 'O'), ('to', 'O'), ('three', 'O'), ('tube', 'O'), ('stations', 'O'), ('including', 'O'), ('Earls', 'B-LOC'), ('Court', 'I-LOC'), ('(District', 'O'), ('and', 'O'), ('Piccadilly', 'O'), ('lines),', 'O'), ('Kensington', 'B-LOC'), ('Olympia', 'O'), ('(District', 'O'), ('and', 'O'), ('London', 'O'), ('Overground)', 'O'), ('and', 'O'), ('Kensington', 'B-LOC'), ('High', 'O'), ('Street', 'O'), ('(District', 'O'), ('and', 'O'), ('Circle', 'O'), ('lines).', 'O'), ('Furthermore,', 'O'), ('it', 'O'), ('offers', 'O'), ('easy', 'O'), ('access', 'O'), ('to', 'O'), ('the', 'O'), ('A4.</p>', 'O')]"
49656811,"[""16947""]","[""Conrad House, Wesley Avenue, Royal Victoria Dock, London""]","[""E16 1TD""]","  **Next to Pontoon Dock DLR station** Situated in the popular Barrier Point development, this spacious apartment has stunning views across Thames Barrier Park from the bedroom, living room and from its own private balcony. The development has its own gym &amp; 24 hour concierge service, which is included in the price, along with an allocated under croft car parking space and a further car park with ample space for visitors. Water bills are included at Barrier Point and are paid by the landlord in the service charge  Contact us on or email   fees apply: The set-up fee for up to two tenants is 350 (inc VAT). For each additional tenant or if a guarantor is required there is a fee of 96 (inc VAT). A check out fee of 180 (inc VAT) will be charged at the end of the tenancy.  ",7901643,Flat,"[""Barrier Point Road, London E16""]",315,315,51.50154,0.031696,E09000025,Newham,"[('**Next', 'O'), ('to', 'O'), ('Pontoon', 'O'), ('Dock', 'O'), ('DLR', 'O'), ('station**', 'O'), ('Situated', 'O'), ('in', 'O'), ('the', 'O'), ('popular', 'O'), ('Barrier', 'O'), ('Point', 'O'), ('development,', 'O'), ('this', 'O'), ('spacious', 'O'), ('apartment', 'O'), ('has', 'O'), ('stunning', 'O'), ('views', 'O'), ('across', 'O'), ('Thames', 'B-LOC'), ('Barrier', 'I-LOC'), ('Park', 'O'), ('from', 'O'), ('the', 'O'), ('bedroom,', 'O'), ('living', 'O'), ('room', 'O'), ('and', 'O'), ('from', 'O'), ('its', 'O'), ('own', 'O'), ('private', 'O'), ('balcony.', 'O'), ('The', 'O'), ('development', 'O'), ('has', 'O'), ('its', 'O'), ('own', 'O'), ('gym', 'O'),  ('24', 'O'), ('hour', 'O'), ('concierge', 'O'), ('service,', 'O'), ('which', 'O'), ('is', 'O'), ('included', 'O'), ('in', 'O'), ('the', 'O'), ('price,', 'O'), ('along', 'O'), ('with', 'O'), ('an', 'O'), ('allocated', 'O'), ('under', 'O'), ('croft', 'O'), ('car', 'O'), ('parking', 'O'), ('space', 'O'), ('and', 'O'), ('a', 'O'), ('further', 'O'), ('car', 'O'), ('park', 'O'), ('with', 'O'), ('ample', 'O'), ('space', 'O'), ('for', 'O'), ('visitors.', 'O'), ('Water', 'O'), ('bills', 'O'), ('are', 'O'), ('included', 'O'), ('at', 'O'), ('Barrier', 'O'), ('Point', 'O'), ('and', 'O'), ('are', 'O'), ('paid', 'O'), ('by', 'O'), ('the', 'O'), ('landlord', 'O'), ('in', 'O'), ('the', 'O'), ('service', 'O'), ('charge', 'O'), ('Contact', 'O'), ('us', 'O'), ('on', 'O'), ('or', 'O'), ('email', 'O'), ('fees', 'O'), ('apply:', 'O'), ('The', 'O'), ('set-up', 'O'), ('fee', 'O'), ('for', 'O'), ('up', 'O'), ('to', 'O'), ('two', 'O'), ('tenants', 'O'), ('is', 'O'), ('350', 'O'), ('(inc', 'O'), ('VAT).', 'O'), ('For', 'O'), ('each', 'O'), ('additional', 'O'), ('tenant', 'O'), ('or', 'O'), ('if', 'O'), ('a', 'O'), ('guarantor', 'O'), ('is', 'O'), ('required', 'O'), ('there', 'O'), ('is', 'O'), ('a', 'O'), ('fee', 'O'), ('of', 'O'), ('96', 'O'), ('(inc', 'O'), ('VAT).', 'O'), ('A', 'O'), ('check', 'O'), ('out', 'O'), ('fee', 'O'), ('of', 'O'), ('180', 'O'), ('(inc', 'O'), ('VAT)', 'O'), ('will', 'O'), ('be', 'O'), ('charged', 'O'), ('at', 'O'), ('the', 'O'), ('end', 'O'), ('of', 'O'), ('the', 'O'), ('tenancy.', 'O')]"
48920528,"[""6601""]","[""1 Central Chambers, Ealing, London""]","[""W5 2NT""]","<p class=""top"">This large split level maisonette has two double bedrooms, one single bedroom, a spacious living area and a separate kitchen. There is also direct access to a private garden with a patio.</p><p class=""top"">Westbury Road is considered to be one of Ealing's premier roads offering easy access to Ealing Broadway station, local shopping and amenities.</p>",25061513,Flat,"[""Westbury Road, London W5""]",414,438,51.51717,-0.297543,E09000009,Ealing,"[('<p', 'O'), ('class=""top"">This', 'O'), ('large', 'O'), ('split', 'O'), ('level', 'O'), ('maisonette', 'O'), ('has', 'O'), ('two', 'O'), ('double', 'O'), ('bedrooms,', 'O'), ('one', 'O'), ('single', 'O'), ('bedroom,', 'O'), ('a', 'O'), ('spacious', 'O'), ('living', 'O'), ('area', 'O'), ('and', 'O'), ('a', 'O'), ('separate', 'O'), ('kitchen.', 'O'), ('There', 'O'), ('is', 'O'), ('also', 'O'), ('direct', 'O'), ('access', 'O'), ('to', 'O'), ('a', 'O'), ('private', 'O'), ('garden', 'O'), ('with', 'O'), ('a', 'O'), ('patio.</p><p', 'O'), ('class=""top"">Westbury', 'O'), ('Road', 'O'), ('is', 'O'), ('considered', 'O'), ('to', 'O'), ('be', 'O'), ('one', 'O'), ('of', 'O'), (""Ealing's"", 'O'), ('premier', 'O'), ('roads', 'O'), ('offering', 'O'), ('easy', 'O'), ('access', 'O'), ('to', 'O'), ('Ealing', 'B-LOC'), ('Broadway', 'O'), ('station,', 'O'), ('local', 'O'), ('shopping', 'O'), ('and', 'O'), ('amenities.</p>', 'O')]"
41803786,"[""22522""]","[""365 Archway Road, Highgate, London""]","[""N6 4EJ""]","We are pleased to present this top floor split level two large double bedroom apartment, forming part of a period mansion block in the heart of Highgate",31240848,Flat,"[""Archway Road, Highgate N6""]",410,410,51.577106,-0.146394,E09000014,Haringey,"[('We', 'O'), ('are', 'O'), ('pleased', 'O'), ('to', 'O'), ('present', 'O'), ('this', 'O'), ('top', 'O'), ('floor', 'O'), ('split', 'O'), ('level', 'O'), ('two', 'O'), ('large', 'O'), ('double', 'O'), ('bedroom', 'O'), ('apartment,', 'O'), ('forming', 'O'), ('part', 'O'), ('of', 'O'), ('a', 'O'), ('period', 'O'), ('mansion', 'O'), ('block', 'O'), ('in', 'O'), ('the', 'O'), ('heart', 'O'), ('of', 'O'), ('Highgate', 'B-LOC')]"
46958730,"[""54584""]","[""39 Great Windmill Street""]","[""W1D 7LX""]",All bills included at 995pcm for a single professional. Newly refurbished ground floor one bedroom annex forming part of a 1930s house. Located a 10 minute walk to New Eltham station and local... ** Property Reference: 360277 **,20981513,Flat,"[""Sidcup Road, New Eltham SE9""]",185,185,51.433754,0.066756,E09000011,Greenwich,"[('All', 'O'), ('bills', 'O'), ('included', 'O'), ('at', 'O'), (' 995pcm', 'O'), ('for', 'O'), ('a', 'O'), ('single', 'O'), ('professional.', 'O'), ('Newly', 'O'), ('refurbished', 'O'), ('ground', 'O'), ('floor', 'O'), ('one', 'O'), ('bedroom', 'O'), ('annex', 'O'), ('forming', 'O'), ('part', 'O'), ('of', 'O'), ('a', 'O'), ('1930s', 'O'), ('house.', 'O'), ('Located', 'O'), ('a', 'O'), ('10', 'O'), ('minute', 'O'), ('walk', 'O'), ('to', 'O'), ('New', 'B-LOC'), ('Eltham', 'I-LOC'), ('station', 'O'), ('and', 'O'), ('local...', 'O'), ('**', 'O'), ('Property', 'O'), ('Reference:', 'O'), ('360277', 'O'), ('**', 'O')]"
45803628,"[""874""]","[""814 High Road, North Finchley""]","[""N12 9QY""]","A brand new first floor two bedroom apartment with Brent Cross and Golders Green tube stations both within 1 mile. This well presented apartment further benefits from a open plan kitchen and modern bathroom and is also most conveniently situated to provide easy access to the local amenities and transport links of Golders green, Brent Cross shopping centre and the A41, A406 and the M1 motorway network.",17179145,Flat,"[""Pennine Drive, London NW2""]",358,358,51.567356,-0.211187,E09000003,Barnet,"[('A', 'O'), ('brand', 'O'), ('new', 'O'), ('first', 'O'), ('floor', 'O'), ('two', 'O'), ('bedroom', 'O'), ('apartment', 'O'), ('with', 'O'), ('Brent', 'B-LOC'), ('Cross', 'I-LOC'), ('and', 'O'), ('Golders', 'B-LOC'), ('Green', 'I-LOC'), ('tube', 'O'), ('stations', 'O'), ('both', 'O'), ('within', 'O'), ('1', 'O'), ('mile.', 'O'), ('This', 'O'), ('well', 'O'), ('presented', 'O'), ('apartment', 'O'), ('further', 'O'), ('benefits', 'O'), ('from', 'O'), ('a', 'O'), ('open', 'O'), ('plan', 'O'), ('kitchen', 'O'), ('and', 'O'), ('modern', 'O'), ('bathroom', 'O'), ('and', 'O'), ('is', 'O'), ('also', 'O'), ('most', 'O'), ('conveniently', 'O'), ('situated', 'O'), ('to', 'O'), ('provide', 'O'), ('easy', 'O'), ('access', 'O'), ('to', 'O'), ('the', 'O'), ('local', 'O'), ('amenities', 'O'), ('and', 'O'), ('transport', 'O'), ('links', 'O'), ('of', 'O'), ('Golders', 'B-LOC'), ('green,', 'I-LOC'), ('Brent', 'B-LOC'), ('Cross', 'I-LOC'), ('shopping', 'O'), ('centre', 'O'), ('and', 'O'), ('the', 'O'), ('A41,', 'O'), ('A406', 'O'), ('and', 'O'), ('the', 'O'), ('M1', 'O'), ('motorway', 'O'), ('network.', 'O')]"
47912129,"[""19509""]","[""161 Kentish Town Road, Camden, London""]","[""NW1 8PD""]","Recently refurbished 2/3 double bedroom flat with a large separate reception room (to be used as the 3rd bedroom), fitted modern kitchen &amp; bathroom, benefiting from wood floors, high ceilings, sash windows &amp; good natural light",15127587,Flat,"[""Freegrove Road, Islington N7""]",435,435,51.551247,-0.122073,E09000019,Islington,"[('Recently', 'O'), ('refurbished', 'O'), ('2/3', 'O'), ('double', 'O'), ('bedroom', 'O'), ('flat', 'O'), ('with', 'O'), ('a', 'O'), ('large', 'O'), ('separate', 'O'), ('reception', 'O'), ('room', 'O'), ('(to', 'O'), ('be', 'O'), ('used', 'O'), ('as', 'O'), ('the', 'O'), ('3rd', 'O'), ('bedroom),', 'O'), ('fitted', 'O'), ('modern', 'O'), ('kitchen', 'O'),  ('bathroom,', 'O'), ('benefiting', 'O'), ('from', 'O'), ('wood', 'O'), ('floors,', 'O'), ('high', 'O'), ('ceilings,', 'O'), ('sash', 'O'), ('windows', 'O'),  ('good', 'O'), ('natural', 'O'), ('light', 'O')]"
46701710,"[""6429""]","[""77 High Road, Willesden Green""]","[""NW10 2SU""]","<p class=""top"">**two bedroom ground floor flat with garden**  New to market this delightful modern two bedroom ground floor flat in Willesden. This flat comprises of two double bedrooms, large reception, separate fitted kitchen, modern bathroom and laminate flooring throughout. Further benefits include gas central heating, storage area and garden with wooden decking.  The local area is thriving with good bus links, a short distance to many shops and restaurants. Viewings are highly recommended.</p>",27270348,Flat,"[""West Ella Road, Willesden, London NW10""]",300,300,51.54268,-0.252607,E09000005,Brent,"[('<p', 'O'), ('class=""top"">**two', 'O'), ('bedroom', 'O'), ('ground', 'O'), ('floor', 'O'), ('flat', 'O'), ('with', 'O'), ('garden**', 'O'), ('New', 'O'), ('to', 'O'), ('market', 'O'), ('this', 'O'), ('delightful', 'O'), ('modern', 'O'), ('two', 'O'), ('bedroom', 'O'), ('ground', 'O'), ('floor', 'O'), ('flat', 'O'), ('in', 'O'), ('Willesden.', 'B-LOC'), ('This', 'O'), ('flat', 'O'), ('comprises', 'O'), ('of', 'O'), ('two', 'O'), ('double', 'O'), ('bedrooms,', 'O'), ('large', 'O'), ('reception,', 'O'), ('separate', 'O'), ('fitted', 'O'), ('kitchen,', 'O'), ('modern', 'O'), ('bathroom', 'O'), ('and', 'O'), ('laminate', 'O'), ('flooring', 'O'), ('throughout.', 'O'), ('Further', 'O'), ('benefits', 'O'), ('include', 'O'), ('gas', 'O'), ('central', 'O'), ('heating,', 'O'), ('storage', 'O'), ('area', 'O'), ('and', 'O'), ('garden', 'O'), ('with', 'O'), ('wooden', 'O'), ('decking.', 'O'), ('The', 'O'), ('local', 'O'), ('area', 'O'), ('is', 'O'), ('thriving', 'O'), ('with', 'O'), ('good', 'O'), ('bus', 'O'), ('links,', 'O'), ('a', 'O'), ('short', 'O'), ('distance', 'O'), ('to', 'O'), ('many', 'O'), ('shops', 'O'), ('and', 'O'), ('restaurants.', 'O'), ('Viewings', 'O'), ('are', 'O'), ('highly', 'O'), ('recommended.</p>', 'O')]"
50376425,"[""54584""]","[""39 Great Windmill Street""]","[""W1D 7LX""]","Spacious studio with a built in bed inside the wardrobe. Fabulous condition, storage space inside and one outside the flat. Beautiful bathroom with a built in shower and a spacious clean lovely... ** Property Reference: 503071 **",10281380,Studio,"[""Trueman Close, Edgware HA8""]",208,219,51.60829,-0.268199,E09000003,Barnet,"[('Spacious', 'O'), ('studio', 'O'), ('with', 'O'), ('a', 'O'), ('built', 'O'), ('in', 'O'), ('bed', 'O'), ('inside', 'O'), ('the', 'O'), ('wardrobe.', 'O'), ('Fabulous', 'O'), ('condition,', 'O'), ('storage', 'O'), ('space', 'O'), ('inside', 'O'), ('and', 'O'), ('one', 'O'), ('outside', 'O'), ('the', 'O'), ('flat.', 'O'), ('Beautiful', 'O'), ('bathroom', 'O'), ('with', 'O'), ('a', 'O'), ('built', 'O'), ('in', 'O'), ('shower', 'O'), ('and', 'O'), ('a', 'O'), ('spacious', 'O'), ('clean', 'O'), ('lovely...', 'O'), ('**', 'O'), ('Property', 'O'), ('Reference:', 'O'), ('503071', 'O'), ('**', 'O')]"
